PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
9,5,8926,95,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,11227,1122706,31227,CYF,"Chefornak, AK",AK,2,Alaska,1,2025,1,1,1,F
9,9,5027,90,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,15887,1588703,35887,WWT,"Newtok, AK",AK,2,Alaska,1,2025,1,1,1,F
9,22,15,8,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12831,1283102,32831,KUK,"Kasigluk, AK",AK,2,Alaska,1,10405,1040505,30405,ATT,"Atmautluak, AK",AK,2,Alaska,1,2025,1,1,1,F
9,43,254,339,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,10237,1023702,30237,AKB,"Atka, AK",AK,2,Alaska,1,11445,1144505,31445,DUT,"Unalaska, AK",AK,2,Alaska,1,2025,1,1,1,F
9,50,0,27,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,12653,1265305,32653,KEK,"Ekwok, AK",AK,2,Alaska,1,12671,1267105,32671,KGK,"Koliganek, AK",AK,2,Alaska,1,2025,1,1,1,F
9,55,0,117,8V,20333,Wright Air Service,6965,D,8V,Wright Air Service,1,5,12621,1262105,32621,KBC,"Birch Creek, AK",AK,2,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,2,Alaska,1,2025,1,1,1,F
9,166,0,269,8V,20333,Wright Air Service,6965,D,8V,Wright Air Service,1,5,13196,1319603,33196,MCG,"McGrath, AK",AK,2,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,2,Alaska,1,2025,1,1,1,F
9,253,0,39,8E,20331,Bering Air Inc.,6992,D,8E,Bering Air Inc.,1,5,14856,1485602,34856,SKK,"Shaktoolik, AK",AK,2,Alaska,1,12704,1270402,32704,KKA,"Koyuk, AK",AK,2,Alaska,1,2025,1,1,1,F
9,453,3087,77,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,12851,1285105,32851,KWK,"Kwigillingok, AK",AK,2,Alaska,1,2025,1,1,1,F
9,786,0,222,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,11445,1144505,31445,DUT,"Unalaska, AK",AK,2,Alaska,1,15012,1501201,35012,STG,"St. George Island, AK",AK,2,Alaska,1,2025,1,1,1,F
9,1027,3365,43,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,10245,1024502,30245,AKN,"King Salmon, AK",AK,2,Alaska,1,11511,1151103,31511,EGX,"Egegik, AK",AK,2,Alaska,1,2025,1,1,1,F
9,1597,0,134,PAF,22068,Pathfinder Aviation,1241,D,PAF,Pathfinder Aviation,1,9,13873,1387306,33873,OME,"Nome, AK",AK,2,Alaska,1,11317,1131702,31317,DIO,"Diomede Island, AK",AK,2,Alaska,1,2025,1,1,1,L
9,1814,0,101,JN,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,13467,1346706,30299,MRI,"Anchorage, AK",AK,2,Alaska,1,13629,1362904,31501,NCN,"Chenega, AK",AK,2,Alaska,1,2025,1,1,1,F
9,2201,884,136,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,15554,1555402,35554,VAK,"Chevak, AK",AK,2,Alaska,1,2025,1,1,1,F
9,2546,0,86,8V,20333,Wright Air Service,6965,D,8V,Wright Air Service,1,5,10754,1075405,30107,BRW,"Barrow, AK",AK,2,Alaska,1,10225,1022502,30225,AIN,"Wainwright, AK",AK,2,Alaska,1,2025,1,1,1,L
9,3318,4643,14,JN,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,13196,1319603,33196,MCG,"McGrath, AK",AK,2,Alaska,1,15160,1516006,35160,TCT,"Takotna, AK",AK,2,Alaska,1,2025,1,1,1,F
9,5344,9995,43,7S,20330,Ryan Air f/k/a Arctic Transportation,6995,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,10304,1030402,30304,ANI,"Aniak, AK",AK,2,Alaska,1,12087,1208702,32087,HCR,"Holy Cross, AK",AK,2,Alaska,1,2025,1,1,1,G
10,0,0,14,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,12807,1280702,32807,KSM,"St. Mary's, AK",AK,2,Alaska,1,14234,1423404,34234,PQS,"Pilot Station, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,14,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,14234,1423404,34234,PQS,"Pilot Station, AK",AK,2,Alaska,1,12807,1280702,32807,KSM,"St. Mary's, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,22,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,11550,1155001,31550,EMK,"Emmonak, AK",AK,2,Alaska,1,15085,1508505,35085,SXP,"Sheldon Point, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,24,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,14627,1462702,34627,RSH,"Russian Mission, AK",AK,2,Alaska,1,13369,1336901,33369,MLL,"Marshall, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,29,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,12195,1219502,32195,HPB,"Hooper Bay, AK",AK,2,Alaska,1,14718,1471802,34718,SCM,"Scammon Bay, AK",AK,2,Alaska,1,2025,1,1,1,F
10,0,0,32,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12853,1285302,32853,KWN,"Quinhagak, AK",AK,2,Alaska,1,11492,1149202,31492,EEK,"Eek, AK",AK,2,Alaska,1,2025,1,1,1,F
10,0,0,48,8E,20331,Bering Air Inc.,6992,D,8E,Bering Air Inc.,1,5,13970,1397005,33970,OTZ,"Kotzebue, AK",AK,2,Alaska,1,15861,1586105,31464,WTK,"Noatak, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,54,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,13434,1343405,33434,MOU,"Mountain Village, AK",AK,2,Alaska,1,11550,1155001,31550,EMK,"Emmonak, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,68,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,14627,1462702,34627,RSH,"Russian Mission, AK",AK,2,Alaska,1,12807,1280702,32807,KSM,"St. Mary's, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,92,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",1234,D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,14736,1473604,33570,SDM,"San Diego, CA",CA,6,California,91,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,2025,1,1,1,L
10,0,0,156,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,15085,1508505,35085,SXP,"Sheldon Point, AK",AK,2,Alaska,1,2025,1,1,1,F
10,0,0,160,7H,20327,NEW PACIFIC AIRLINES,6989,D,7H,NEW PACIFIC AIRLINES,1,5,14218,1421802,34218,PPC,"Prospect Creek, AK",AK,2,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,213,8E,20331,Bering Air Inc.,6992,D,8E,Bering Air Inc.,1,5,15785,1578502,30020,WLK,"Selawik, AK",AK,2,Alaska,1,13873,1387306,33873,OME,"Nome, AK",AK,2,Alaska,1,2025,1,1,1,L
10,0,0,221,04Q,21080,Tradewind Aviation,1126,D,04Q,Tradewind Aviation,1,6,16829,1682901,36801,LNA,"West Palm Beach, FL",FL,12,Florida,33,13809,1380903,33809,OCF,"Ocala, FL",FL,12,Florida,33,2025,1,1,1,L
10,0,0,237,04Q,21080,Tradewind Aviation,1126,D,04Q,Tradewind Aviation,1,6,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,10785,1078502,30785,BTV,"Burlington, VT",VT,50,Vermont,16,2025,1,1,1,L
10,0,0,266,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,14320,1432004,30977,PWK,"Chicago, IL",IL,17,Illinois,41,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,2025,1,1,1,L
10,0,0,342,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",1234,D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,2025,1,1,1,L
10,0,0,402,7H,20327,NEW PACIFIC AIRLINES,6989,D,7H,NEW PACIFIC AIRLINES,1,5,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,11123,1112301,31123,CPS,"St. Louis, MO",MO,29,Missouri,64,2025,1,1,1,L
10,0,0,418,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",1234,D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,11413,1141307,30285,DRO,"Durango, CO",CO,8,Colorado,82,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2025,1,1,1,L
10,0,0,418,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",1234,D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11413,1141307,30285,DRO,"Durango, CO",CO,8,Colorado,82,2025,1,1,1,L
10,0,0,546,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,2025,1,1,2,F
10,0,0,562,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11996,1199603,31871,GSP,"Greer, SC",SC,45,South Carolina,37,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,2,F
10,0,0,615,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",1234,D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,12211,1221102,32211,HSH,"Las Vegas, NV",NV,32,Nevada,85,10325,1032505,30325,APA,"Denver, CO",CO,8,Colorado,82,2025,1,1,2,L
10,0,0,631,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2025,1,1,2,F
10,0,0,644,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,15380,1538005,35380,TVC,"Traverse City, MI",MI,26,Michigan,43,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,2,F
10,0,0,644,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10529,1052907,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,2,F
10,0,0,667,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2025,1,1,2,F
10,0,0,737,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12992,1299206,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,2,F
10,0,0,797,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,15376,1537604,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2025,1,1,2,F
10,0,0,1041,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11764,1176405,31764,FRG,"East Farmingdale, NY",NY,36,New York,22,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2025,1,1,3,L
10,0,0,1156,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12896,1289607,32896,LBB,"Lubbock, TX",TX,48,Texas,74,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,2025,1,1,3,F
10,0,0,1189,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,3,F
10,0,0,1279,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12278,1227805,30928,ICT,"Wichita, KS",KS,20,Kansas,62,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,3,F
10,0,0,1300,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2025,1,1,3,F
10,0,0,1327,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,6,California,91,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2025,1,1,3,F
10,0,0,1520,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2025,1,1,4,F
10,0,0,1631,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,2025,1,1,4,F
10,0,0,1868,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,2025,1,1,4,F
10,0,0,1888,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2025,1,1,4,F
10,0,0,2059,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,6,California,91,2025,1,1,5,F
10,0,0,2064,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,2025,1,1,5,F
10,0,0,2207,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,2025,1,1,5,F
10,0,0,2265,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,2025,1,1,5,F
10,0,0,2302,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,2025,1,1,5,F
10,0,0,2387,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13796,1379610,32457,OAK,"Oakland, CA",CA,6,California,91,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,2025,1,1,5,F
10,0,0,2445,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,2025,1,1,5,F
10,0,0,2466,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,2025,1,1,5,L
10,0,0,2485,VJT,21568,VistaJet Limited,71123,I,VJT,VistaJet Limited,0,0,15618,1561801,32575,VNY,"Van Nuys, CA",CA,6,California,91,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,2025,1,1,5,L
10,0,0,2552,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2025,1,1,6,F
10,0,0,2588,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,2025,1,1,6,F
10,0,0,4706,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,2025,1,1,10,F
10,0,314,43,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,11511,1151103,31511,EGX,"Egegik, AK",AK,2,Alaska,1,10245,1024502,30245,AKN,"King Salmon, AK",AK,2,Alaska,1,2025,1,1,1,F
10,4,0,39,8E,20331,Bering Air Inc.,6992,D,8E,Bering Air Inc.,1,5,12704,1270402,32704,KKA,"Koyuk, AK",AK,2,Alaska,1,14856,1485602,34856,SKK,"Shaktoolik, AK",AK,2,Alaska,1,2025,1,1,1,F
10,18,8,14,JN,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,15160,1516006,35160,TCT,"Takotna, AK",AK,2,Alaska,1,13196,1319603,33196,MCG,"McGrath, AK",AK,2,Alaska,1,2025,1,1,1,F
10,36,121,6,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10405,1040505,30405,ATT,"Atmautluak, AK",AK,2,Alaska,1,13770,1377002,33770,NUP,"Nunapitchuk, AK",AK,2,Alaska,1,2025,1,1,1,F
10,41,0,181,8V,20333,Wright Air Service,6965,D,8V,Wright Air Service,1,5,11214,1121402,31214,CXF,"Coldfoot, AK",AK,2,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,2,Alaska,1,2025,1,1,1,F
10,44,453,74,8E,20331,Bering Air Inc.,6992,D,8E,Bering Air Inc.,1,5,12704,1270402,32704,KKA,"Koyuk, AK",AK,2,Alaska,1,15478,1547802,35478,UNK,"Unalakleet, AK",AK,2,Alaska,1,2025,1,1,1,F
10,220,25083,27,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10304,1030402,30304,ANI,"Aniak, AK",AK,2,Alaska,1,12719,1271905,32719,KLG,"Kalskag, AK",AK,2,Alaska,1,2025,1,1,1,F
10,255,3,36,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14627,1462702,34627,RSH,"Russian Mission, AK",AK,2,Alaska,1,12719,1271905,32719,KLG,"Kalskag, AK",AK,2,Alaska,1,2025,1,1,1,F
10,684,343,27,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12719,1271905,32719,KLG,"Kalskag, AK",AK,2,Alaska,1,10304,1030402,30304,ANI,"Aniak, AK",AK,2,Alaska,1,2025,1,1,1,F
10,728,0,108,JN,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,13467,1346706,30299,MRI,"Anchorage, AK",AK,2,Alaska,1,15171,1517102,35171,TEK,"Tatitlek, AK",AK,2,Alaska,1,2025,1,1,1,L
10,1172,5822,50,7S,20330,Ryan Air f/k/a Arctic Transportation,6995,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,10304,1030402,30304,ANI,"Aniak, AK",AK,2,Alaska,1,11028,1102803,31028,CKD,"Crooked Creek, AK",AK,2,Alaska,1,2025,1,1,1,G
10,1362,43686,52,8E,20331,Bering Air Inc.,6992,D,8E,Bering Air Inc.,1,5,15478,1547802,35478,UNK,"Unalakleet, AK",AK,2,Alaska,1,15721,1572102,35721,WBB,"Stebbins, AK",AK,2,Alaska,1,2025,1,1,1,F
10,2856,2725,116,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,11445,1144505,31445,DUT,"Unalaska, AK",AK,2,Alaska,1,12315,1231502,32315,IKO,"Nikolski, AK",AK,2,Alaska,1,2025,1,1,1,F
10,3924,0,22,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,13770,1377002,33770,NUP,"Nunapitchuk, AK",AK,2,Alaska,1,2025,1,1,1,L
11,0,0,22,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,13770,1377002,33770,NUP,"Nunapitchuk, AK",AK,2,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,2025,1,1,1,L
11,0,0,31,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,14234,1423404,34234,PQS,"Pilot Station, AK",AK,2,Alaska,1,13369,1336901,33369,MLL,"Marshall, AK",AK,2,Alaska,1,2025,1,1,1,L
11,0,0,35,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,11550,1155001,31550,EMK,"Emmonak, AK",AK,2,Alaska,1,12769,1276902,32769,KOT,"Kotlik, AK",AK,2,Alaska,1,2025,1,1,1,L
11,0,0,35,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,12769,1276902,32769,KOT,"Kotlik, AK",AK,2,Alaska,1,11550,1155001,31550,EMK,"Emmonak, AK",AK,2,Alaska,1,2025,1,1,1,L
11,0,0,41,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,15862,1586206,35862,WTL,"Tuntutuliak, AK",AK,2,Alaska,1,2025,1,1,1,L
11,0,0,58,9X,21618,"Southern Airways Express, dba Mokulele Airlines",1168,D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,10744,1074403,30744,BRL,"Burlington, IA",IA,19,Iowa,61,15454,1545405,35454,UIN,"Quincy, IL",IL,17,Illinois,41,2025,1,1,1,F
11,0,0,74,6F,22105,"FOX AIRCRAFT, LLC",1288,D,6F,"FOX AIRCRAFT, LLC",1,5,14718,1471802,34718,SCM,"Scammon Bay, AK",AK,2,Alaska,1,11550,1155001,31550,EMK,"Emmonak, AK",AK,2,Alaska,1,2025,1,1,1,L
11,0,0,79,8V,20333,Wright Air Service,6965,D,8V,Wright Air Service,1,5,15581,1558102,35581,VEE,"Venetie, AK",AK,2,Alaska,1,10349,1034902,30349,ARC,"Arctic Village, AK",AK,2,Alaska,1,2025,1,1,1,F
11,0,0,122,8E,20331,Bering Air Inc.,6992,D,8E,Bering Air Inc.,1,5,12268,1226803,32268,IAN,"Kiana, AK",AK,2,Alaska,1,12844,1284402,32844,KVL,"Kivalina, AK",AK,2,Alaska,1,2025,1,1,1,L
11,0,0,156,GV,20455,Grant Aviation,6985,D,GV,Grant Aviation,1,5,15085,1508505,35085,SXP,"Sheldon Point, AK",AK,2,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,2025,1,1,1,F
11,0,0,182,04Q,21080,Tradewind Aviation,1126,D,04Q,Tradewind Aviation,1,6,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,10540,1054005,30540,BED,"Bedford, MA",MA,25,Massachusetts,13,2025,1,1,1,L
11,0,0,198,9X,21618,"Southern Airways Express, dba Mokulele Airlines",1168,D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,12207,1220702,32207,HRO,"Harrison, AR",AR,5,Arkansas,71,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,2025,1,1,1,F
